,Cell Size,Cube Size,Clusters,Slope - Vlos,Slope_Err - Vlos,r - Vlos
0,2000.0,480000.0,6080.0,1.3332212387733142,0.14986081607656418,0.3333193076888616
1,4000.0,480000.0,6080.0,1.0559417470076353,0.040101254576210575,0.627660514295807
2,5000.0,480000.0,6080.0,0.973197145853748,0.0267695109644686,0.7072592054277647
3,8000.0,480000.0,6080.0,0.812309578824282,0.012007764556044239,0.8125178060408276
4,10000.0,480000.0,6080.0,0.7436884743209502,0.008500505881987197,0.8432062952265251
5,20000.0,480000.0,6080.0,0.562058841927684,0.003533558731293093,0.8493562962805756
