,Cell Size,Cube Size,Clusters,Slope - Vlos,Slope_Err - Vlos,r - Vlos
0,10000.0,300000.0,6080.0,0.7052772955456494,0.008463339825722309,0.817459416269063
1,10000.0,400000.0,6080.0,0.7276926458574948,0.008488037127217072,0.834145129049326
2,10000.0,500000.0,6080.0,0.7483805636507774,0.008503115594654968,0.8453479962337909
3,10000.0,600000.0,6080.0,0.7663787091016484,0.008513010103693642,0.8531122358769033
4,10000.0,700000.0,6080.0,0.7787816348315852,0.008520160723761046,0.8576682088276644
5,10000.0,800000.0,6080.0,0.7867679037906601,0.008525472195300723,0.8603032194223788
6,10000.0,900000.0,6080.0,0.7878548027636963,0.008529638421471659,0.8605408743679978
7,10000.0,1000000.0,6080.0,0.7868065282267657,0.008532942041735913,0.8598860704746978
8,10000.0,1100000.0,6080.0,0.7811902575214001,0.008535654764792167,0.8586110585772668
