,Cell Size,Cube Size,Clusters,Slope - Vlos,Slope_Err - Vlos,r - Vlos
0,2000.0,480000.0,6080.0,1.7128282878859977,0.21305584223494836,0.3333193076888613
1,4000.0,480000.0,6080.0,1.4546650343659728,0.05701161163507859,0.6276605142958076
2,5000.0,480000.0,6080.0,1.3555570421351353,0.03805798529784373,0.7072592054277648
3,8000.0,480000.0,6080.0,1.143069191768,0.01707133637104625,0.8125178060408282
4,10000.0,480000.0,6080.0,1.0494789756707128,0.012085096617759987,0.843206295226525
5,20000.0,480000.0,6080.0,0.7970727087635989,0.005023630303630023,0.8493562962805761
