,Cell Size,Cube Size,Clusters,Slope - Vlos,Slope_Err - Vlos,r - Vlos
0,2000.0,480000.0,6080.0,1.8954292524090215,0.21305584331465577,0.3333193076888613
1,4000.0,480000.0,6080.0,1.5012233748332093,0.05701161180581093,0.6276605142958076
2,5000.0,480000.0,6080.0,1.3835860765060697,0.038057985281853064,0.7072592054277648
3,8000.0,480000.0,6080.0,1.154853595867847,0.017071336353900998,0.8125178060408282
4,10000.0,480000.0,6080.0,1.0572955605632703,0.012085096616151784,0.843206295226525
5,20000.0,480000.0,6080.0,0.7990742590095605,0.005023630280547927,0.8493562962805761
